in_0,in_1,in_2,in_3,in_4,in_5,in_6,in_7,in_8,in_9,move_target,repro_target,episode_id,agent_id
3.291824391500568,4.310498700240467,0.8699091041087816,3.0179944987769662,0.0,0.0,0.0,0.0,0.0,3.1694071738228047,1,0,331,14
0.675881434764561,3.308922666334227,0.5255576066238328,0.0,0.0,0.0,0.0,1.0,1.3524987002404671,3.586525739058244,4,0,331,14
0.0,3.3509226663342266,0.5675576066238328,0.233329929130945,0.0,0.0,0.0,0.0,0.0,3.032024439298711,4,0,331,14
0.0,0.39292266633422646,0.0,0.275329929130945,0.0,1.0,0.0,0.0,0.0,1.125024439298711,4,0,331,14
7.920590401772696,6.878736052036005,0.5860283038458434,-1.0,0.0,0.0,1.0,1.0,0.0,5.23609940363414,0,1,331,19
0.26835870817861224,0.0,2.870550967566574,-1.0,0.0,1.0,1.0,1.0,4.962590401772696,3.1454397614536562,4,0,331,19
0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0045904017726954,4.196439761453656,4,0,331,19
0.0,0.042,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,4.294030163226352,4,0,331,19
0.042,0.084,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,2.3870301632263518,4,0,331,19
0.084,0.0,0.10099814580404606,-1.0,0.0,0.0,0.0,1.0,0.0,0.4800301632263517,4,0,331,19
0.0,4.022274051419659,0.31827544389081214,1.7848880481907612,1.0,0.0,0.0,1.0,0.0,4.425975870783629,1,0,331,22
0.9271951741567259,1.1215030548979064,4.751172048754299,0.4868655153444482,0.0,1.0,0.0,0.0,1.064274051419659,4.591780696626904,2,0,331,22
0.4022754438908121,0.042,0.0,2.0246301907450395,0.0,0.0,1.0,0.0,1.7931720487542986,4.724424557301523,3,1,331,22
0.0,0.0,2.780056960214603,0.5708655153444483,1.0,1.0,0.0,0.0,0.0,2.0074000136656487,2,0,331,22
0.0,0.042,0.042,0.44348000273312976,0.0,0.0,0.0,0.0,0.0,2.4789769711471217,3,0,331,22
0.2816577378262407,0.042,0.5377953942294244,0.042,0.0,0.0,0.0,0.0,0.0,0.519661579650827,2,1,331,22
3.3488253789660813,4.069767197879309,0.750621326537493,3.8781113663297235,0.0,0.0,0.0,0.0,0.929987270280697,5.989179855764622,1,1,331,35
2.1698232414336216,4.484265929668877,1.4011537372086589,0.25377142124201324,0.0,1.0,0.0,1.0,1.1117671978793089,3.4466719423058487,0,1,331,35
3.432825378966081,1.8431015863404787,0.8346213265374931,0.9621113663297232,0.0,0.0,0.0,1.0,0.0,1.641492018355961,0,0,331,35
4.9220862694916105,0.3702984036711922,0.0,1.437776958035533,0.0,0.0,0.0,0.0,0.4748253789660808,2.3641936146847686,0,0,331,35
-1.0,0.9896641019030346,5.317972633714868,7.127434217810795,1.0,0.0,0.0,0.0,1.9640862694916104,2.942354891747815,3,1,331,35
-1.0,0.042,0.0,2.418925609036007,1.0,0.0,1.0,0.0,4.169434217810795,2.2279419566991256,4,0,331,35
-1.0,0.084,0.0,2.460925609036007,1.0,0.0,0.0,0.0,1.2114342178107949,3.278941956699126,3,1,331,35
-1.0,0.0,1.9092226091506201,0.34066462009952725,1.0,0.0,0.0,0.0,0.0,1.865502391715657,2,1,331,35
-1.0,0.168,0.084,0.0,1.0,0.0,0.0,0.0,0.0,0.748423565836883,1,0,331,35
7.724585356039418,0.18235008755113855,2.2810470191329433,4.216766993455534,0.0,0.0,1.0,0.0,0.0,4.478071672877901,0,0,331,36
1.6922401624204695,0.9376143345755803,0.5396612421728983,3.378278558909913,0.0,0.0,1.0,0.0,4.766585356039418,4.63345733830232,4,0,331,36
1.7342401624204695,0.9796143345755803,0.0,0.4202785589099127,0.0,0.0,0.0,1.0,1.8085853560394174,5.6844573383023205,4,0,331,36
1.7762401624204696,1.0216143345755804,0.0,0.9596453056872475,0.0,0.0,0.0,0.0,0.0,5.586042694341738,0,0,331,36
3.448600335886403,1.1592085388683477,4.37686620631209,0.042,1.0,0.0,0.0,0.0,0.0,4.338074317893859,2,1,331,36
0.0622644844059268,0.084,0.042,0.0,1.0,0.0,0.0,1.0,1.4188662063120896,2.7862297271575436,4,0,331,36
0.47085674903557057,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.298095933469633,0,0,331,36
0.0,0.5016191866939267,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.402333495811277,1,0,331,36
2.4674767342668034,1.9481581595993769,0.3652003499303282,0.615234446619793,0.0,0.0,0.0,0.0,0.0,1.3150105699906387,0,0,331,39
4.526798699973565,0.3050021139981277,2.303025512471769,0.0,0.0,0.0,0.0,1.0,0.0,1.612485190259314,0,0,331,39
3.341993549198821,0.3644970380518628,1.5450688569425963,0.0,1.0,0.0,0.0,1.0,1.5687986999735646,2.3409881522074514,4,0,331,39
3.898321982278029,0.40649703805186277,1.5870688569425964,0.0,0.0,0.0,0.0,0.0,0.0,2.002786852181016,0,0,331,39
0.0,0.4425573704362032,0.0,0.084,0.0,0.0,1.0,0.0,0.9403219822780287,2.6532294817448125,4,0,331,39
0.042,0.0,0.3651370568914056,0.0,0.0,0.0,0.0,0.0,0.0,1.6865514640228412,4,0,331,39
0.0,6.2579935491988214,7.757631962848339,5.828550967566574,1.0,0.0,0.0,0.0,0.0,3.807802706745049,2,0,331,47
0.7864126954052313,6.299993549198821,4.799631962848339,2.870550967566574,0.0,0.0,1.0,1.0,0.0,1.9008027067450488,1,0,331,47
0.0,1.5687986999735646,3.372371552140197,0.0,0.0,1.0,0.0,0.0,3.341993549198821,2.571642165396039,2,0,331,47
0.0,1.5870688569425964,3.3825490768099833,3.898321982278029,1.0,0.0,0.0,0.0,0.4143715521401967,3.108313732316831,3,0,331,47
0.0,1.6290688569425964,0.4245490768099831,0.9403219822780287,0.0,0.0,1.0,1.0,0.0,1.6156852844570277,1,1,331,47
0.3651370568914056,2.471025512471768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36834297072540745,1,0,331,47
0.11566859414508149,0.042,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.8586998890520938,4,0,331,47
2.662878505341621,5.142454928567892,3.2117714212420134,4.850455613986324,0.0,0.0,0.0,0.0,4.38199929476646,5.344809143329227,1,0,331,49
5.4929611234323055,0.0,5.951594461958829,7.67275800834141,0.0,1.0,0.0,0.0,2.1844549285678916,5.326847314663382,3,1,331,49
1.9344556139863238,3.0179944987769662,3.291824391500568,0.8071098564894053,1.0,0.0,0.0,1.0,4.71475800834141,3.1817389258653526,4,1,331,49
0.0,3.059994498776966,3.333824391500568,0.0,1.0,0.0,0.0,1.0,1.7567580083414098,2.641869462932676,2,0,331,49
0.492934572418414,0.10199449877696587,0.3758243915005677,0.0,0.0,1.0,1.0,0.0,0.0,2.491627471274086,0,0,331,49
0.0,0.0,0.0,0.042,0.0,0.0,1.0,0.0,0.0,0.5846274712740858,4,0,331,49
7.449666240878594,1.615535748111498,1.2587669934555334,0.9552609450988121,0.0,0.0,1.0,0.0,3.1001724281688663,1.794792167358342,0,0,331,58
2.2895004827057353,3.5011308616405348,0.4202785589099127,4.304475180825535,1.0,0.0,1.0,0.0,4.491666240878594,2.4868337338866735,3,0,331,58
0.0,0.5431308616405346,0.9596453056872475,1.3464751808255349,1.0,1.0,0.0,1.0,1.5336662408785937,3.537833733886673,4,0,331,58
0.0,0.0,1.0016453056872474,0.0,0.0,0.0,0.0,1.0,0.0,3.164499974765267,2,0,331,58
0.0,0.4324384828073081,0.0,0.6748999949530534,0.0,0.0,0.0,0.0,0.0,1.626245285499461,3,0,331,58
0.042,0.084,0.3672490570998922,0.042,0.0,0.0,0.0,0.0,0.0,0.06889622335262202,2,0,331,58
-1.0,4.483543853555287,4.733615521849635,2.093998006708648,1.0,0.0,1.0,1.0,1.4485893660036169,3.353061211608172,1,0,331,94
0.0,0.7085091112889135,6.463808621438787,0.042,1.0,1.0,0.0,0.0,1.5255438535552868,3.7334489692865374,2,0,331,94
2.4882277641712687,0.49060033588640284,0.0,2.314233647412594,1.0,1.0,0.0,0.0,3.5058086214387867,4.03775917542923,4,1,331,94
0.0,0.0,0.0,2.356233647412594,1.0,0.0,1.0,0.0,0.5478086214387865,3.069879587714615,3,0,331,94
0.084,0.042,1.2037845389817095,0.168,0.0,0.0,0.0,0.0,0.0,2.905137317584286,2,1,331,94
0.042,0.084,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.4588394660154238,4,0,331,94
-1.0,3.059832273627608,5.432429132174832,3.9921978633287827,1.0,0.0,0.0,0.0,3.933215407669821,4.412107050226917,2,0,332,8
-1.0,5.198966349122751,2.7872633945177174,4.857636817715204,1.0,0.0,1.0,0.0,2.4744291321748317,4.5806856401815335,1,0,332,8
3.4325662602111384,7.381161260800982,0.0,3.1438322736276074,0.0,0.0,1.0,0.0,2.2409663491227505,4.715548512145227,1,0,332,8
3.2260760515517957,3.5215121368591387,0.0,6.692186303080938,0.0,0.0,0.0,0.0,4.423161260800982,4.8234388097161816,3,0,332,8
0.22783227362760705,2.005877243853246,5.429849022744218,6.535372861085515,1.0,1.0,0.0,0.0,3.7341863030809375,4.909751047772946,3,0,332,8
2.2512566699600747,0.084,4.758136512635526,0.042,1.0,0.0,0.0,0.0,3.5773728610855144,4.978800838218357,2,0,332,8
0.0,0.126,1.8001365126355262,0.084,1.0,0.0,1.0,0.0,0.6193728610855143,6.029800838218357,4,0,332,8
0.3017142330331534,0.168,0.0,0.126,0.0,0.0,1.0,0.0,0.0,4.742173699303871,4,0,332,8
0.3437142330331534,0.21000000000000002,0.15352884070884198,0.168,0.0,0.0,0.0,0.0,0.0,2.835173699303871,4,0,332,8
0.3857142330331534,0.252,0.195528840708842,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.928173699303871,0,0,332,8
7.047325517489975,5.655568313333351,4.43769023603012,3.7669857018629376,0.0,0.0,1.0,0.0,0.0,3.008729156960544,0,0,332,9
6.798348182158277,0.6437458313921088,6.9137574436606055,0.7136070510196579,0.0,0.0,0.0,0.0,4.089325517489975,3.457983325568435,2,0,332,9
4.021058999922102,0.0,1.3451381441866204,4.822922182603662,1.0,1.0,1.0,0.0,3.9557574436606053,3.8173866604547477,3,0,332,9
3.8823481821582764,0.7277458313921089,4.7612347757515545,0.797607051019658,1.0,0.0,0.0,0.0,1.864922182603662,4.1049093283637985,2,0,332,9
0.0,0.0,0.0,2.7279040482764216,1.0,0.0,1.0,0.0,1.8032347757515543,4.334927462691039,3,0,332,9
1.317298061084366,0.042,2.712220268289762,0.8816070510196581,1.0,0.0,0.0,0.0,0.0,4.288846018429252,2,0,332,9
0.0,0.084,0.042,0.8997692036858506,1.0,0.0,0.0,0.0,0.0,4.236297083033163,3,1,332,9
0.22158747042083465,0.126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21114854151658147,0,1,332,9
0.8824109250687828,2.7136675788796873,0.8050064980958347,7.807857594191496,0.0,0.0,0.0,0.0,0.0,0.935285657564322,3,0,332,18
5.624620285080247,4.3031381441866206,0.22905713151286441,6.979058999922102,0.0,1.0,0.0,0.0,4.849857594191496,1.7992285260514576,3,0,332,18
1.0485018865476856,3.9557574436606053,5.251703299401788,6.840348182158277,0.0,1.0,0.0,0.0,4.021058999922102,2.490382820841166,3,0,332,18
1.0905018865476857,4.7612347757515545,2.2937032994017876,3.8823481821582764,0.0,0.0,1.0,1.0,1.0630589999221014,3.541382820841166,1,0,332,18
1.1325018865476857,1.8032347757515543,0.0,4.275298061084366,0.0,1.0,1.0,0.0,0.0,2.6974418207632676,3,0,332,18
0.0,0.0,0.5814883641526536,0.0,1.0,1.0,0.0,1.0,1.317298061084366,3.2089534566106144,4,0,332,18
0.0,0.8997692036858506,0.0,0.47957812295757957,0.0,0.0,1.0,0.0,0.0,2.6192515176949804,1,0,332,18
0.042,0.0,0.22158747042083465,0.5215781229575795,0.0,0.0,0.0,0.0,0.0,0.7122515176949804,3,1,332,18
6.320357743578945,-1.0,7.636957216355874,3.562983252678923,0.0,1.0,0.0,0.0,0.1867171832211607,5.317000526955262,2,1,332,24
0.18694009837835818,-1.0,6.281442447256278,0.0,0.0,1.0,0.0,1.0,4.678957216355874,3.177800210782105,2,0,332,24
4.8547682477892575,-1.0,1.1691970923615285,5.356517258512295,0.0,1.0,0.0,0.0,3.3234424472562782,3.593240168625684,3,0,332,24
0.0,-1.0,4.0840904809814145,0.0,1.0,1.0,0.0,0.0,2.398517258512295,3.9255921349005467,2,0,332,24
1.9387682477892572,-1.0,1.2531970923615285,3.225635685492404,1.0,1.0,0.0,0.0,1.1260904809814143,4.191473707920437,3,0,332,24
0.0,-1.0,0.0,0.042,0.0,1.0,1.0,0.0,0.267635685492404,4.4041789663363495,4,0,332,24
0.042,-1.0,0.17041196988336765,0.084,0.0,1.0,0.0,0.0,0.0,2.7648146518287535,4,0,332,24
0.084,-1.0,0.21241196988336766,0.126,0.0,1.0,0.0,0.0,0.0,0.8578146518287535,2,0,332,24
-1.0,3.319557562057317,0.0,5.745263394517718,1.0,0.0,1.0,0.0,3.325217945044785,3.4816904653561753,3,1,332,41
-1.0,1.954702170689432,1.0635560381160198,2.4744291321748317,1.0,0.0,1.0,1.0,2.7872633945177174,2.4436761861424703,4,1,332,41
-1.0,0.0,0.0,3.4325662602111384,1.0,1.0,1.0,0.0,0.0,2.1021014875889525,3,0,332,41
-1.0,3.2260760515517957,0.0,4.941636817715204,1.0,0.0,0.0,0.0,0.47456626021113824,2.732681190071162,3,1,332,41
-1.0,0.22783227362760705,1.0631024982253707,4.160197863328782,1.0,1.0,0.0,0.0,1.9836368177152037,2.1440724760284646,3,0,332,41
-1.0,2.2512566699600747,2.4544513129208965,3.1677657581389527,1.0,1.0,0.0,0.0,1.2021978633287818,2.766257980822772,3,0,332,41
-1.0,0.0,2.4964513129208963,0.20976575813895249,1.0,1.0,0.0,1.0,0.0,2.0614558441515536,2,1,332,41
-1.0,0.0,1.1891024982253708,0.0,1.0,0.0,0.0,0.0,0.0,1.4140336505815174,2,0,332,41
-1.0,0.0,0.21000000000000002,0.32480673011630345,1.0,1.0,0.0,0.0,0.0,0.4133294186905847,3,1,332,41
2.7393522314034033,5.96885026905737,1.1265403982248774,7.739727621298355,0.0,0.0,1.0,0.0,1.4000859823011078,2.4788096702700724,3,0,332,42
0.028878584235865645,6.524204662953442,1.9378479163551223,-1.0,1.0,0.0,0.0,1.0,4.781727621298355,3.034047736216058,4,0,332,42
0.0,6.566204662953441,0.0,-1.0,1.0,0.0,1.0,1.0,1.8237276212983549,4.085047736216058,1,0,332,42
2.6827371685415664,4.598091099083537,3.0948502690573694,-1.0,0.0,0.0,1.0,1.0,3.608204662953441,4.319038188972846,4,0,332,42
2.7247371685415662,1.640091099083537,0.1368502690573692,-1.0,0.0,1.0,1.0,1.0,0.650204662953441,5.370038188972846,4,0,332,42
2.766737168541566,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,4.113242851926287,0,0,332,42
0.126,0.8646485703852576,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,4.150331450082596,4,0,332,42
0.168,0.9066485703852576,0.042,-1.0,0.0,0.0,0.0,1.0,0.0,2.2433314500825956,1,0,332,42
0.4906662900165191,0.0,0.084,-1.0,0.0,0.0,0.0,1.0,0.0,0.7943137304513341,0,0,332,42
3.7695829900529736,3.618836372453906,3.673142832111818,3.7020294622983556,0.0,1.0,0.0,0.0,0.0,0.37886808858980325,0,0,332,58
0.2740123931179671,0.11777361771796066,4.921949534557665,3.479512136859139,0.0,0.0,0.0,0.0,0.8115829900529734,1.3540944708718425,2,0,332,58
0.0,0.0,1.9639495345576652,3.5215121368591387,0.0,0.0,1.0,0.0,0.0,0.2586774609248159,3,0,332,58
5.429849022744218,3.828029462298355,0.09373549218496319,2.005877243853246,0.0,0.0,0.0,1.0,0.5635121368591385,1.2579419687398528,0,0,332,58
3.3100760515517953,0.8571005306071091,0.042,4.758136512635526,0.0,0.0,0.0,0.0,2.471849022744218,2.057353574991882,3,0,332,58
3.352076051551795,0.8991005306071091,0.084,1.8001365126355262,0.0,0.0,0.0,1.0,0.0,2.6222025977360994,0,0,332,58
1.1891024982253708,0.56644051954722,0.126,0.0,0.0,0.0,0.0,0.0,0.3940760515517949,3.14876207818888,0,0,332,58
0.0,0.0,0.168,0.042,1.0,0.0,0.0,0.0,0.0,1.6358381297406748,4,0,332,58
6.090596398516269,2.108095890457321,0.0,1.91123350860714,0.0,0.0,1.0,0.0,0.0,3.0156000715875373,0,0,333,7
5.900819210088268,0.6451200143175075,1.6741745506110077,6.156463922772599,0.0,0.0,0.0,0.0,3.1325963985162693,3.46348005727003,3,0,333,7
2.726619221255528,1.99523350860714,3.867292409970275,0.4688478515334569,0.0,0.0,0.0,0.0,3.198463922772599,3.821784045816024,2,0,333,7
5.984819210088268,0.7291200143175076,1.7581745506110078,4.004820731935804,0.0,0.0,0.0,0.0,0.9092924099702748,4.108427236652819,0,0,333,7
2.493006457751301,1.7729778573008386,1.4950666605021858,0.0,1.0,0.0,1.0,1.0,3.0268192100882674,4.337741789322255,4,0,333,7
0.0,1.8149778573008386,1.7778451771078647,0.0,1.0,0.0,0.0,0.0,0.06881921008826719,5.388741789322255,1,0,333,7
0.0,0.0,1.8198451771078648,0.042,0.0,0.0,0.0,0.0,0.0,3.5505609994105223,2,0,333,7
0.126,0.0,0.0,0.7521121998821045,0.0,0.0,0.0,0.0,0.0,2.7532939766362827,3,0,333,7
0.084,0.042,0.5926587953272566,0.126,0.0,0.0,0.0,0.0,0.0,1.0477473811911309,2,0,333,7
4.647730237663534,5.9011577484262965,-1.0,7.919271154129675,0.0,0.0,1.0,0.0,0.0,2.650623905851297,3,0,333,12
3.1771123820828286,2.8171579641698576,0.5721247811702594,2.9181191863632385,0.0,0.0,0.0,0.0,4.961271154129675,3.171499124681038,4,0,333,12
3.2191123820828285,2.8591579641698575,0.6141247811702595,2.9601191863632383,0.0,0.0,0.0,0.0,2.003271154129675,4.222499124681038,4,0,333,12
0.2611123820828283,2.9011579641698573,0.6561247811702595,3.002119186363238,1.0,0.0,0.0,0.0,0.0,4.318770278810713,4,0,333,12
0.6474745901266007,2.943157964169857,0.6981247811702596,0.04411918636323797,0.0,0.0,0.0,1.0,0.0,2.411770278810713,1,0,333,12
0.5243540557621427,0.5257698524689786,6.1111577484262956,0.0,0.0,0.0,0.0,0.0,0.0,2.965574187218427,2,0,333,12
0.042,0.457021122189361,-1.0,0.6351148374436855,0.0,1.0,1.0,0.0,3.1531577484262954,3.423459349774742,4,0,333,12
0.084,0.9433892465911786,-1.0,0.6771148374436855,0.0,0.0,1.0,0.0,0.19515774842629519,4.474459349774742,4,1,333,12
0.126,0.9853892465911787,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5253874233136662,1,0,333,12
4.2275344402614445,-1.0,1.4485849694536004,7.007532051853218,0.0,1.0,1.0,0.0,3.730915897554099,4.601006536839727,4,0,333,13
4.269534440261444,-1.0,2.593762058125558,7.049532051853218,0.0,1.0,0.0,0.0,0.7729158975540988,5.652006536839727,3,0,333,13
0.5396816463630151,-1.0,1.9453172049220444,6.906178014627018,0.0,1.0,0.0,0.0,4.091532051853218,5.572605229471782,4,0,333,13
0.0,-1.0,0.0,6.948178014627018,0.0,1.0,1.0,0.0,1.1335320518532175,6.623605229471782,3,0,333,13
0.18286901788727583,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.990178014627018,6.3498841835774265,4,0,333,13
1.3425202707071933,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0321780146270179,7.400884183577427,4,0,333,13
1.3845202707071933,-1.0,0.042,-1.0,0.0,1.0,0.0,1.0,0.0,6.526062198204444,4,0,333,13
0.0,-1.0,0.084,-1.0,1.0,1.0,0.0,1.0,0.0,4.619062198204444,4,0,333,13
0.35810993411323616,-1.0,0.126,-1.0,0.0,1.0,0.0,1.0,0.0,2.7120621982044444,4,0,333,13
0.40010993411323614,-1.0,0.168,-1.0,0.0,1.0,0.0,1.0,0.0,0.8050621982044444,4,0,333,13
7.245109324646605,0.0,0.8755096463548953,4.292933390022347,0.0,1.0,0.0,0.0,2.427311042973309,2.648899751986624,0,0,333,21
-1.0,2.9990909933706336,4.976758855273612,6.14315697807633,1.0,0.0,0.0,0.0,4.287109324646605,3.1701198015892995,3,0,333,21
-1.0,3.0410909933706334,5.018758855273612,3.1851569780763302,1.0,0.0,0.0,1.0,1.3291093246466046,4.2211198015893,2,0,333,21
-1.0,0.0,4.375229790395863,2.2153332849644642,1.0,0.0,0.0,0.0,2.060758855273612,4.4278958412714395,2,0,333,21
-1.0,0.9820746904026416,0.0,2.9883380235278993,1.0,1.0,1.0,0.0,1.4172297903958624,4.593316673017152,3,0,333,21
-1.0,0.0,0.0,0.03033802352789916,1.0,1.0,0.0,1.0,0.0,4.103546463413014,4,0,333,21
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1965464634130143,4,0,333,21
-1.0,0.042,0.042,0.042,1.0,0.0,0.0,0.0,0.0,0.28954646341301427,3,0,333,21
0.0,3.8419458724956987,4.023027665069651,5.664226248337914,1.0,0.0,0.0,0.0,1.3381517713193452,4.192890276535825,3,1,333,36
0.6893597109928675,0.8839458724956986,4.065027665069651,2.706226248337914,0.0,1.0,0.0,1.0,0.0,1.5275969095872575,2,1,333,36
1.8181879534131047,2.586861493888855,0.3997698524689786,0.0,0.0,0.0,0.0,0.0,1.1070276650696504,1.6620387638349028,1,1,333,36
0.0,-1.0,1.8848176721200742,0.0,1.0,1.0,0.0,1.0,0.0,1.3446769994228158,2,1,333,36
0.4837698524689786,-1.0,7.4855503795682115,0.0,0.0,1.0,0.0,0.0,0.0,0.5156884718892005,2,0,333,36
3.415021122189361,-1.0,-1.0,0.1451376943778401,0.0,1.0,1.0,0.0,4.527550379568211,1.4635507775113603,0,0,333,36
3.1531577484262954,4.862260535070483,-1.0,0.5677698524689786,1.0,0.0,1.0,0.0,0.457021122189361,2.221840622009088,1,0,333,36
0.9433892465911786,-1.0,-1.0,0.22913769437784012,0.0,1.0,1.0,0.0,1.9042605350704829,2.8284724976072706,4,1,333,36
0.9853892465911787,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4114967838741181,0,1,333,36
2.37709239246694,5.9396204150814205,1.5845763558227628,2.9729420146461063,1.0,0.0,0.0,0.0,3.131960997081591,5.926398088845862,1,0,333,39
3.161348689829586,2.9816204150814203,1.6265763558227628,3.014942014646106,0.0,1.0,0.0,0.0,0.17396099708159074,6.977398088845862,0,0,333,39
2.042,1.6114406148507634,0.7736902913187567,3.4010218197010147,1.0,0.0,0.0,0.0,0.20334868982958598,6.63291847107669,3,0,333,39
0.0,3.0989420146461057,1.571932384044924,4.830115772022324,1.0,0.0,0.0,0.0,0.4430218197010145,6.357334776861352,3,0,333,39
0.2942847891435904,3.1409420146461056,0.0,1.8721157720223234,0.0,0.0,1.0,1.0,0.0,4.893356596562366,1,0,333,39
0.0,0.0,0.0,4.564656439446417,0.0,0.0,1.0,1.0,0.18294201464610538,4.965685277249893,4,0,333,39
0.042,0.0,0.04262408608634979,1.6066564394464171,0.0,0.0,0.0,1.0,0.0,3.2416272918959983,4,0,333,39
0.084,0.042,0.08462408608634979,0.0,0.0,0.0,0.0,1.0,0.0,1.3346272918959983,4,0,333,39
3.467546175804391,0.45568164636301506,5.195589021504497,6.932617672519169,0.0,0.0,0.0,0.0,0.75938924226244,2.8197754126556047,3,0,333,45
0.4804107868521633,6.056869017887276,1.365344324793561,-1.0,0.0,0.0,0.0,1.0,3.9746176725191686,3.3068203301244834,4,0,333,45
0.5224107868521634,6.098869017887276,1.407344324793561,-1.0,0.0,0.0,0.0,1.0,1.0166176725191685,4.3578203301244836,1,0,333,45
1.9301817385440654,6.948178014627018,0.0,-1.0,0.0,0.0,0.0,1.0,3.140869017887276,4.537256264099587,1,0,333,45
1.9721817385440654,3.990178014627018,0.042,-1.0,0.0,1.0,0.0,1.0,0.18286901788727583,5.588256264099587,0,0,333,45
0.0,1.3425202707071933,0.042,-1.0,0.0,0.0,0.0,1.0,0.0,4.5357867498237345,4,0,333,45
0.0,1.3845202707071933,0.084,-1.0,0.0,0.0,0.0,1.0,0.0,2.6287867498237345,1,0,333,45
0.5677573499647469,0.0,0.168,-1.0,0.0,1.0,0.0,1.0,0.0,1.5805496705661808,0,0,333,45
0.5914038067113883,6.931202052084987,4.0709912689803245,0.0,0.0,0.0,0.0,1.0,2.9269932554314,4.655872594667977,4,0,333,48
0.6334038067113883,3.9732020520849867,4.112991268980324,0.4796116391133513,0.0,1.0,0.0,0.0,0.0,5.675865850099377,4,0,333,48
0.6754038067113883,1.4966846352213707,4.154991268980324,0.5216116391133513,0.0,1.0,0.0,0.0,0.0,3.7688658500993766,2,0,333,48
4.426221625430974,0.0,0.4867546748634055,0.7957731700198754,0.0,1.0,1.0,0.0,1.196991268980324,4.066092680079501,4,0,333,48
4.4682216254309735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3560839490598253,0,1,333,48
0.0,0.7132167898119651,0.042,0.042,0.0,0.0,0.0,0.0,1.5102216254309733,2.39343357962393,4,0,333,48
0.042,0.7552167898119652,0.084,0.084,0.0,0.0,0.0,0.0,0.0,1.9966552050549033,4,0,333,48
0.084,0.7972167898119652,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.08965520505490332,1,0,333,48
7.179577098725117,1.4460681000027755,3.8081670099733076,4.756764898551012,0.0,0.0,0.0,1.0,3.512806593282358,3.3537485627603676,0,1,334,0
4.36413258474088,4.225556305834431,1.4806520012066366,0.9966353318727834,0.0,0.0,1.0,0.0,4.221577098725117,2.392499425104147,4,1,334,0
1.40613258474088,4.267556305834431,0.0,1.0386353318727835,1.0,0.0,1.0,0.0,1.2635770987251167,2.2472497125520734,1,0,334,0
0.0,1.5720681000027756,0.934167009973307,2.9707410273623758,1.0,0.0,1.0,0.0,1.3095563058344304,2.8487997700416585,3,0,334,0
0.0,2.5783664911460598,1.9213162598427622,0.4214051256807405,0.0,0.0,0.0,1.0,0.01274102736237559,3.3300398160333264,1,0,334,0
0.720748990569041,0.2589277799030203,0.0,2.6673999644869424,0.0,1.0,0.0,1.0,0.0,3.335398343972721,0,1,334,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14790832815812927,4,1,334,0
7.725332788823375,2.1759977504371912,7.3408628335529595,7.206890286074827,0.0,0.0,0.0,0.0,0.0,0.3071332816090768,0,1,334,3
1.1928014562867912,0.0,4.626755587875571,5.66413461839502,0.0,0.0,0.0,0.0,4.767332788823375,1.1738533126436306,3,0,334,3
1.2348014562867913,0.042,4.66875558787557,2.70613461839502,0.0,0.0,0.0,1.0,1.809332788823375,2.2248533126436305,2,1,334,3
0.1710930142057839,4.466862833552959,1.7889247565532305,2.296303451352101,0.0,1.0,1.0,0.0,1.7107555878755702,1.940941325057452,3,1,334,3
0.0,4.897051098564449,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7742262504042963,1,1,334,3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9390510985644491,1.3606905001617184,4,1,334,3
0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.7123963486453083,4,0,334,3
2.2243405560580305,7.311852308530311,6.086571797073224,3.2274745518909276,0.0,0.0,0.0,0.0,4.800289563269507,3.5123419342016113,1,0,334,10
5.544757950109829,-1.0,0.97563696310513,6.40003529550726,0.0,1.0,0.0,0.0,4.3538523085303105,3.8608735473612894,3,0,334,10
0.0,-1.0,5.168027018002569,-1.0,1.0,1.0,0.0,1.0,3.44203529550726,4.139698837889031,2,0,334,10
