name,birth_bonus,survival_bonus,energy_scale,n_steps,gamma,scenario,mode,replica,seed,steps,mean_pop_last50,final_pop,max_pop,extinct,extinction_step,total_moves
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,1,230001,500,45.44,20,185,0,500,11051
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,0,230000,500,43.54,58,180,0,500,11284
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,2,230002,500,42.32,42,193,0,500,11310
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,3,230003,500,44.72,52,189,0,500,11420
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,0,40000,500,50.76,83,213,0,500,11898
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,1,40001,500,51.24,26,218,0,500,12731
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,2,40002,500,48.02,47,219,0,500,14462
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,4,230004,500,43.66,60,189,0,500,11462
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,3,40003,500,50.44,50,220,0,500,11862
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,4,40004,500,45.32,45,219,0,500,14188
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,5,40005,500,51.64,80,220,0,500,12475
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,6,40006,500,46.84,22,216,0,500,14370
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,7,40007,500,46.58,51,215,0,500,15443
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,8,40008,500,53.68,25,212,0,500,12896
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,rule_learn,9,40009,500,47.3,81,222,0,500,13355
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,5,230005,500,42.56,77,202,0,500,11092
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,0,140000,500,100.1875,0,212,1,15,379
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,3,140003,500,100.625,0,201,1,15,388
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,6,230006,500,41.58,68,182,0,500,11107
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,7,230007,500,44.18,64,200,0,500,10817
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,6,140006,500,99.6875,0,205,1,15,387
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,7,140007,500,113.2,0,216,1,14,373
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,8,140008,500,110.53333333333333,0,217,1,14,376
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,8,230008,500,45.56,48,198,0,500,11054
gamma_0.80,0.2,0.02,3.0,4,0.8,S3,mlp_offline_learn,9,230009,500,44.24,19,186,0,500,11032
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,1,140001,500,47.42,54,207,0,500,10633
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,2,140002,500,46.02,49,210,0,500,8122
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,4,140004,500,50.86,55,210,0,500,9485
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,5,140005,500,61.9,48,214,0,500,9072
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_learn,9,140009,500,52.08,62,203,0,500,9538
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,0,240000,500,51.56,52,214,0,500,12443
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,1,240001,500,50.8,24,208,0,500,12316
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,2,240002,500,50.76,64,213,0,500,12390
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,0,20000,500,33.12,52,204,0,500,10623
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,1,20001,500,35.92,33,199,0,500,11816
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,2,20002,500,32.7,34,205,0,500,12250
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,3,20003,500,32.76,44,199,0,500,12070
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,4,20004,500,37.3,32,207,0,500,10390
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,5,20005,500,37.06,33,213,0,500,12796
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,6,20006,500,34.3,56,199,0,500,12131
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,7,20007,500,38.88,35,210,0,500,10870
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,8,20008,500,33.88,37,210,0,500,12624
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,rule_learn,9,20009,500,37.78,17,203,0,500,10742
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,0,120000,500,74.72222222222223,0,191,1,17,345
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,1,120001,500,60.77272727272727,0,189,1,21,355
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,3,240003,500,50.46,22,213,0,500,12324
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,2,120002,500,98.92307692307692,0,182,1,12,354
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,4,240004,500,50.24,52,211,0,500,12471
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,3,120003,500,79.875,0,194,1,15,409
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,5,240005,500,49.18,29,207,0,500,12349
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,4,120004,500,79.82352941176471,0,176,1,16,428
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,6,240006,500,50.48,59,210,0,500,12568
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,5,120005,500,102.92307692307692,0,189,1,12,371
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,7,120007,500,67.52631578947368,0,184,1,18,375
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,8,120008,500,85.2,0,190,1,14,350
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,1,220001,500,100.6923076923077,0,202,1,12,288
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,7,240007,500,50.3,54,202,0,500,12337
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,8,240008,500,49.72,39,215,0,500,12609
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,6,120006,500,29.34,0,198,1,198,2807
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,3,220003,500,34.94,0,189,1,93,1460
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,7,220007,500,94.6923076923077,0,202,1,12,246
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_learn,9,120009,500,33.2,0,183,1,338,4727
gamma_0.80,0.2,0.02,3.0,4,0.8,S4,mlp_offline_learn,9,240009,500,50.84,86,203,0,500,12598
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,0,30000,500,43.08,73,209,0,500,11987
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,1,30001,500,41.42,54,212,0,500,14511
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,2,30002,500,37.86,48,214,0,500,11881
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,3,30003,500,44.08,26,203,0,500,11959
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,4,30004,500,46.38,36,214,0,500,10106
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,5,30005,500,38.82,24,206,0,500,13181
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,6,30006,500,40.52,48,197,0,500,13392
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,7,30007,500,42.38,15,206,0,500,10327
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,8,30008,500,39.8,19,217,0,500,12709
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,rule_learn,9,30009,500,42.32,94,219,0,500,11519
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,0,220000,500,36.34,32,197,0,500,9382
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,0,130000,500,73.42105263157895,0,200,1,18,384
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,2,220002,500,38.74,53,187,0,500,9338
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,2,130002,500,91.5625,0,198,1,15,402
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,4,220004,500,40.38,64,195,0,500,9076
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,3,130003,500,77.47368421052632,0,209,1,18,375
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,5,220005,500,38.88,51,192,0,500,9473
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,5,130005,500,78.0,0,207,1,18,393
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,6,130006,500,87.375,0,205,1,15,347
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,7,130007,500,100.14285714285714,0,193,1,13,375
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,1,130001,500,38.52,0,214,1,100,1249
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,8,130008,500,68.9,0,195,1,19,365
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,9,130009,500,72.75,0,202,1,19,367
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,6,220006,500,42.52,20,199,0,500,9215
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,8,220008,500,36.72,45,198,0,500,9338
gamma_0.99,0.2,0.02,3.0,4,0.99,S2,mlp_offline_learn,9,220009,500,37.5,22,188,0,500,9164
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_learn,4,130004,500,42.54,28,194,0,500,9120
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,0,230000,500,45.78,29,180,0,500,11179
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,1,230001,500,43.94,31,185,0,500,11113
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,2,230002,500,44.16,61,193,0,500,11248
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,0,40000,500,50.76,83,213,0,500,11898
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,1,40001,500,51.24,26,218,0,500,12731
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,3,230003,500,44.06,16,189,0,500,11134
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,2,40002,500,48.02,47,219,0,500,14462
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,3,40003,500,50.44,50,220,0,500,11862
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,4,40004,500,45.32,45,219,0,500,14188
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,5,40005,500,51.64,80,220,0,500,12475
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,6,40006,500,46.84,22,216,0,500,14370
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,4,230004,500,45.46,43,189,0,500,10924
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,7,40007,500,46.58,51,215,0,500,15443
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,8,40008,500,53.68,25,212,0,500,12896
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,rule_learn,9,40009,500,47.3,81,222,0,500,13355
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,5,230005,500,44.76,33,202,0,500,10755
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,0,140000,500,100.1875,0,212,1,15,379
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,3,140003,500,100.625,0,201,1,15,388
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,6,230006,500,43.96,30,182,0,500,11420
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,6,140006,500,99.6875,0,205,1,15,387
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,7,140007,500,113.2,0,216,1,14,373
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,8,140008,500,110.53333333333333,0,217,1,14,376
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,5,140005,500,54.48,0,214,1,223,3969
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,7,230007,500,44.14,27,200,0,500,11246
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,8,230008,500,42.56,62,198,0,500,11023
gamma_0.99,0.2,0.02,3.0,4,0.99,S3,mlp_offline_learn,9,230009,500,44.7,31,186,0,500,11085
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,1,140001,500,44.06,42,207,0,500,10326
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,2,140002,500,54.2,12,210,0,500,7565
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,4,140004,500,48.74,32,210,0,500,9591
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_learn,9,140009,500,48.62,48,203,0,500,9431
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,0,240000,500,48.96,35,214,0,500,12212
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,1,240001,500,50.8,53,208,0,500,12562
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,2,240002,500,50.22,59,213,0,500,12307
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,3,240003,500,51.94,62,213,0,500,12275
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,4,240004,500,50.92,50,211,0,500,12275
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,5,240005,500,48.3,36,207,0,500,12436
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,6,240006,500,51.2,34,210,0,500,12050
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,7,240007,500,47.34,45,202,0,500,11994
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,9,240009,500,50.96,63,203,0,500,12110
gamma_0.99,0.2,0.02,3.0,4,0.99,S4,mlp_offline_learn,8,240008,500,51.84,53,215,0,500,12276
