scenario,alpha,beta,replica,seed,extinct,pop_final,n_steps_alive,reproduction_events,movement_frequency,avg_harvested_food
S3,1.5,0.75,280,3100280,1,0,12,420,0.19261477045908185,1.3571978562076552
S3,1.5,0.75,281,3100281,1,0,11,398,0.16556291390728478,1.3459143864990486
S3,1.5,0.75,282,3100282,1,0,12,412,0.18141197497765862,1.3397509078660057
S3,1.5,0.75,283,3100283,1,0,13,411,0.1775092936802974,1.3570774913837909
S3,1.5,0.75,284,3100284,1,0,11,390,0.1762414800389484,1.337842166221642
S3,1.5,0.75,285,3100285,1,0,13,408,0.19900497512437812,1.3631519171276618
S3,1.5,0.75,286,3100286,1,0,11,420,0.1917255297679112,1.349725169095354
S3,1.5,0.75,287,3100287,1,0,11,414,0.18181818181818182,1.3531709541708832
S3,1.5,0.75,288,3100288,1,0,11,388,0.1794871794871795,1.3264171203170978
S3,1.5,0.75,289,3100289,1,0,741,14275,0.686104518816293,1.7145831808785552
S3,1.5,0.75,290,3100290,1,0,12,422,0.1866913123844732,1.3376645258979567
S3,1.5,0.75,291,3100291,1,0,13,405,0.20076117982873454,1.3505527073609032
S3,1.5,0.75,292,3100292,1,0,12,387,0.1878727634194831,1.3239476684544642
S3,1.5,0.75,293,3100293,1,0,12,397,0.16698473282442747,1.3266704962588534
S3,1.5,0.75,294,3100294,0,31,2000,38314,0.6883393771525411,1.7226268223436574
S3,1.5,0.75,295,3100295,1,0,13,395,0.17164179104477612,1.345747114388884
S3,1.5,0.75,296,3100296,1,0,13,415,0.18682399213372664,1.349469224619519
S3,1.5,0.75,297,3100297,1,0,12,417,0.18147448015122875,1.3576901147375786
S3,1.5,0.75,298,3100298,1,0,13,390,0.19155206286836934,1.3542099011449
S3,1.5,0.75,299,3100299,1,0,12,406,0.19212295869356388,1.3378137083201496
S3,1.5,1.0,0,3100000,1,0,10,423,0.12804878048780488,1.3205304390816233
S3,1.5,1.0,1,3100001,1,0,11,444,0.14057826520438685,1.347885051808625
S3,1.5,1.0,2,3100002,1,0,10,445,0.14973821989528796,1.343780028534162
S3,1.5,1.0,3,3100003,1,0,11,425,0.13139418254764293,1.337913782295586
S3,1.5,1.0,4,3100004,1,0,10,451,0.15528634361233482,1.3570265283767293
S3,1.5,1.0,5,3100005,1,0,10,428,0.13970588235294118,1.339572876556561
S3,1.5,1.0,6,3100006,1,0,11,446,0.13587487781036167,1.3478190308903006
S3,1.5,1.0,7,3100007,1,0,10,441,0.12663316582914572,1.3239078883269693
S3,1.5,1.0,8,3100008,1,0,11,448,0.12362637362637363,1.3027203149184423
S3,1.5,1.0,9,3100009,1,0,11,414,0.12390243902439024,1.324076773482445
S3,1.5,1.0,10,3100010,1,0,10,450,0.13920163766632548,1.3526695651496417
S3,1.5,1.0,11,3100011,1,0,10,419,0.134185303514377,1.3363303369783368
S3,1.5,1.0,12,3100012,1,0,10,435,0.14453961456102785,1.344772508452367
S3,1.5,1.0,13,3100013,1,0,10,436,0.1278409090909091,1.3146660165048754
S3,1.5,1.0,14,3100014,1,0,10,446,0.12463199214916584,1.3250266608712036
S3,1.5,1.0,15,3100015,1,0,10,415,0.1358921161825726,1.3126969558849964
S3,1.5,1.0,16,3100016,1,0,11,440,0.13387241689128482,1.3425404298103574
S3,1.5,1.0,17,3100017,1,0,11,424,0.12644787644787644,1.331735470349532
S3,1.5,1.0,18,3100018,1,0,11,423,0.12438302073050346,1.3019628326573869
S3,1.5,1.0,19,3100019,1,0,11,438,0.13214620431115276,1.320463466363146
S3,1.5,1.0,20,3100020,1,0,10,437,0.13720073664825047,1.3167028461299297
S3,1.5,1.0,21,3100021,1,0,10,441,0.15425531914893617,1.3686026483110307
S3,1.5,1.0,22,3100022,1,0,11,430,0.12778315585672798,1.3324865061772642
S3,1.5,1.0,23,3100023,1,0,13,434,0.14114114114114115,1.363579520668027
S3,1.5,1.0,24,3100024,1,0,11,456,0.1303921568627451,1.3413458558969638
S3,1.5,1.0,25,3100025,1,0,10,423,0.1481103166496425,1.3387268868379982
S3,1.5,1.0,26,3100026,1,0,10,440,0.13339920948616601,1.3322710484746128
S3,1.5,1.0,27,3100027,1,0,12,442,0.14347826086956522,1.3776831918190118
S3,1.5,1.0,28,3100028,1,0,10,441,0.12168344007319305,1.3018768868412722
S3,1.5,1.0,29,3100029,1,0,10,429,0.13789581205311544,1.3357602501215802
S3,1.5,1.0,30,3100030,1,0,11,432,0.1362763915547025,1.3253760021506351
S3,1.5,1.0,31,3100031,1,0,12,423,0.13962635201573254,1.3160889076458215
S3,1.5,1.0,32,3100032,1,0,10,456,0.13497536945812807,1.3183714097237405
S3,1.5,1.0,33,3100033,1,0,11,433,0.1317671092951992,1.3130300228858696
S3,1.5,1.0,34,3100034,1,0,10,440,0.13806706114398423,1.3367435477636254
S3,1.5,1.0,35,3100035,1,0,11,427,0.1437435367114788,1.3512594320040199
S3,1.5,1.0,36,3100036,1,0,10,433,0.14705882352941177,1.347334995116285
S3,1.5,1.0,37,3100037,1,0,10,433,0.12351778656126482,1.3275323874819507
S3,1.5,1.0,38,3100038,1,0,11,450,0.1442986881937437,1.3416701795567645
S3,1.5,1.0,39,3100039,1,0,10,427,0.12833168805528133,1.353280052503172
S3,1.5,1.0,40,3100040,1,0,12,432,0.13333333333333333,1.3244914361038018
S3,1.5,1.0,41,3100041,1,0,11,467,0.13326848249027237,1.3317528150930922
S3,1.5,1.0,42,3100042,1,0,10,438,0.13513513513513514,1.3297815967746474
S3,1.5,1.0,43,3100043,1,0,11,434,0.1365015166835187,1.3247213445058408
S3,1.5,1.0,44,3100044,1,0,10,438,0.13467656415694593,1.347394329920262
S3,1.5,1.0,45,3100045,1,0,11,432,0.13902205177372962,1.3249544916993756
S3,1.5,1.0,46,3100046,1,0,11,442,0.12098298676748583,1.3102205197483061
S3,1.5,1.0,47,3100047,1,0,10,414,0.13477366255144033,1.3546516079453361
S3,1.5,1.0,48,3100048,1,0,10,418,0.148068669527897,1.3408049922841279
S3,1.5,1.0,49,3100049,1,0,10,441,0.14792899408284024,1.3412206270427245
S3,1.5,1.0,50,3100050,1,0,11,457,0.14603481624758222,1.3470241900726538
S3,1.5,1.0,51,3100051,1,0,10,441,0.1402439024390244,1.3363960582295866
S3,1.5,1.0,52,3100052,1,0,11,439,0.13995943204868155,1.3396269341676479
S3,1.5,1.0,53,3100053,1,0,13,447,0.13803088803088803,1.3352104263281648
S3,1.5,1.0,54,3100054,1,0,10,420,0.12349117920148561,1.2940949810549371
S3,1.5,1.0,55,3100055,1,0,10,417,0.1218568665377176,1.3151361513432211
S3,1.5,1.0,56,3100056,1,0,10,435,0.14081632653061224,1.3389569185263026
S3,1.5,1.0,57,3100057,1,0,10,429,0.14299424184261036,1.3359417690329893
S3,1.5,1.0,58,3100058,1,0,10,438,0.13658536585365855,1.3304769845530566
S3,1.5,1.0,59,3100059,1,0,10,435,0.1357142857142857,1.350310864442237
S3,1.5,1.0,60,3100060,1,0,11,420,0.1404040404040404,1.3386534499743612
S3,1.5,1.0,61,3100061,1,0,10,427,0.1475748194014448,1.34637826079111
S3,1.5,1.0,62,3100062,1,0,11,427,0.1420059582919563,1.3264815657927922
S3,1.5,1.0,63,3100063,1,0,10,454,0.15210688591983557,1.3590776560870164
S3,1.5,1.0,64,3100064,1,0,10,426,0.14166666666666666,1.3556809196897899
S3,1.5,1.0,65,3100065,1,0,11,437,0.14145383104125736,1.3264451148455967
S3,1.5,1.0,66,3100066,1,0,11,455,0.1310344827586207,1.3422543904625366
S3,1.5,1.0,67,3100067,1,0,10,435,0.12848605577689243,1.3076222537390505
S3,1.5,1.0,68,3100068,1,0,11,419,0.1448692152917505,1.3516116698403908
S3,1.5,1.0,69,3100069,1,0,11,440,0.12085769980506822,1.3200054985573144
S3,1.5,1.0,70,3100070,1,0,11,417,0.126,1.3376704640511137
S3,1.5,1.0,71,3100071,1,0,11,436,0.13438735177865613,1.3357682714222852
S3,1.5,1.0,72,3100072,1,0,10,434,0.1402061855670103,1.338102418069417
S3,1.5,1.0,73,3100073,1,0,11,451,0.1506572295247725,1.352994923968866
S3,1.5,1.0,74,3100074,1,0,10,430,0.13729508196721313,1.3440756403953968
S3,1.5,1.0,75,3100075,1,0,11,448,0.14454277286135694,1.338163017607082
S3,1.5,1.0,76,3100076,1,0,11,423,0.1306930693069307,1.3332321248746104
S3,1.5,1.0,77,3100077,1,0,12,441,0.15510204081632653,1.3607790789744183
S3,1.5,1.0,78,3100078,1,0,10,418,0.12962962962962962,1.331931175703575
S3,1.5,1.0,79,3100079,1,0,10,455,0.12632594021215043,1.345847700699333
S3,1.5,1.0,80,3100080,1,0,13,422,0.12219959266802444,1.326854564492823
S3,1.5,1.0,81,3100081,1,0,9,432,0.13857290589451912,1.3432688459058564
S3,1.5,1.0,82,3100082,1,0,10,431,0.15242018537590113,1.3388156511685878
S3,1.5,1.0,83,3100083,1,0,10,427,0.13822894168466524,1.3420678060087883
S3,1.5,1.0,84,3100084,1,0,10,436,0.14358452138492872,1.3435918690793038
S3,1.5,1.0,85,3100085,1,0,11,433,0.13398058252427184,1.3362953871580812
S3,1.5,1.0,86,3100086,1,0,9,421,0.14408602150537633,1.3483781861156443
S3,1.5,1.0,87,3100087,1,0,11,438,0.13395348837209303,1.3220028621584252
S3,1.5,1.0,88,3100088,1,0,10,429,0.13640730067243034,1.3350182381333102
S3,1.5,1.0,89,3100089,1,0,11,448,0.13233923578751164,1.3238856622917645
S3,1.5,1.0,90,3100090,1,0,11,448,0.10971223021582734,1.3046265236848964
S3,1.5,1.0,91,3100091,1,0,10,417,0.1291913214990138,1.3191479479733288
S3,1.5,1.0,92,3100092,1,0,12,435,0.12990654205607477,1.3118709054040043
S3,1.5,1.0,93,3100093,1,0,11,421,0.1213235294117647,1.3154396439821547
S3,1.5,1.0,94,3100094,1,0,11,437,0.11950286806883365,1.3234695771113831
S3,1.5,1.0,95,3100095,1,0,10,428,0.13098729227761485,1.3227747996484376
S3,1.5,1.0,96,3100096,1,0,10,441,0.12649402390438247,1.3206947427505813
S3,1.5,1.0,97,3100097,1,0,10,438,0.12359550561797752,1.301609461433019
S3,1.5,1.0,98,3100098,1,0,10,416,0.1437246963562753,1.3224126073810296
S3,1.5,1.0,99,3100099,1,0,11,452,0.135678391959799,1.345527820725866
S3,1.5,1.0,100,3100100,1,0,12,438,0.13802816901408452,1.3306290235962492
S3,1.5,1.0,101,3100101,1,0,10,431,0.13404050144648022,1.31672382162056
S3,1.5,1.0,102,3100102,1,0,10,448,0.14744232698094284,1.3171531541192942
S3,1.5,1.0,103,3100103,1,0,12,446,0.14382896015549076,1.3527059426106092
S3,1.5,1.0,104,3100104,1,0,10,425,0.1357142857142857,1.3377427227369554
S3,1.5,1.0,105,3100105,1,0,11,422,0.13569321533923304,1.32105791651058
S3,1.5,1.0,106,3100106,1,0,10,428,0.13484251968503938,1.3344437962808255
S3,1.5,1.0,107,3100107,1,0,10,422,0.1413160733549083,1.340950534081805
S3,1.5,1.0,108,3100108,1,0,10,428,0.14900314795383002,1.363569636649072
S3,1.5,1.0,109,3100109,1,0,12,447,0.142,1.337748573281581
S3,1.5,1.0,110,3100110,1,0,10,446,0.1379657603222558,1.3355663497952224
S3,1.5,1.0,111,3100111,1,0,10,414,0.13504823151125403,1.3159215386373908
S3,1.5,1.0,112,3100112,1,0,10,437,0.12921890067502412,1.3115106211225367
S3,1.5,1.0,113,3100113,1,0,11,434,0.14158415841584157,1.341155264578946
S3,1.5,1.0,114,3100114,1,0,11,439,0.14056224899598393,1.3195727329907145
S3,1.5,1.0,115,3100115,1,0,11,425,0.1263902932254803,1.3252379134149646
S3,1.5,1.0,116,3100116,1,0,11,437,0.1478723404255319,1.347154248951005
S3,1.5,1.0,117,3100117,1,0,10,449,0.13859480269489893,1.3287086660502638
S3,1.5,1.0,118,3100118,1,0,10,424,0.14511352418558737,1.3247145082052627
S3,1.5,1.0,119,3100119,1,0,11,440,0.12710280373831775,1.3188351804637077
S3,1.5,1.0,120,3100120,1,0,11,425,0.13001912045889102,1.3113004224525955
S3,1.5,1.0,121,3100121,1,0,10,440,0.12736318407960198,1.3198712444350635
S3,1.5,1.0,122,3100122,1,0,11,443,0.1342281879194631,1.343787550707171
S3,1.5,1.0,123,3100123,1,0,11,434,0.15010570824524314,1.364869168709248
S3,1.5,1.0,124,3100124,1,0,10,422,0.150609080841639,1.364561075076679
S3,1.5,1.0,125,3100125,1,0,10,447,0.13108242303872888,1.3305260673823722
S3,1.5,1.0,126,3100126,1,0,10,437,0.14022517911975435,1.352204808661393
S3,1.5,1.0,127,3100127,1,0,11,434,0.13755020080321284,1.336377328371251
S3,1.5,1.0,128,3100128,1,0,10,451,0.14878542510121456,1.339729851807226
S3,1.5,1.0,129,3100129,1,0,10,432,0.12524271844660195,1.3383914716118264
S3,1.5,1.0,130,3100130,1,0,10,428,0.12764003673094582,1.2965575510030471
S3,1.5,1.0,131,3100131,1,0,11,444,0.15059055118110237,1.323687479901616
S3,1.5,1.0,132,3100132,1,0,11,424,0.12954333643988816,1.3261965973042262
S3,1.5,1.0,133,3100133,1,0,10,413,0.14705882352941177,1.3597016929981562
S3,1.5,1.0,134,3100134,1,0,10,434,0.1454183266932271,1.3333115432201037
S3,1.5,1.0,135,3100135,1,0,11,410,0.12853236098450319,1.2967958503244006
S3,1.5,1.0,136,3100136,1,0,10,439,0.14585414585414586,1.3428088820469883
S3,1.5,1.0,137,3100137,1,0,10,437,0.13979591836734695,1.364430667001114
S3,1.5,1.0,138,3100138,1,0,11,437,0.1448349307774228,1.367010198579055
S3,1.5,1.0,139,3100139,1,0,11,438,0.1417004048582996,1.3394343544511431
S3,1.5,1.0,140,3100140,1,0,12,448,0.13694267515923567,1.352830159322992
S3,1.5,1.0,141,3100141,1,0,11,427,0.1446028513238289,1.3517746670775677
S3,1.5,1.0,142,3100142,1,0,11,436,0.14345114345114346,1.3438999346721865
S3,1.5,1.0,143,3100143,1,0,10,420,0.12078651685393259,1.3090744553238614
S3,1.5,1.0,144,3100144,1,0,10,434,0.15658747300215983,1.3532539873748968
S3,1.5,1.0,145,3100145,1,0,11,427,0.1347305389221557,1.3500480205887098
S3,1.5,1.0,146,3100146,1,0,11,445,0.15126903553299492,1.361938800900288
S3,1.5,1.0,147,3100147,1,0,10,405,0.13872255489021956,1.3147147847646765
S3,1.5,1.0,148,3100148,1,0,10,444,0.1286549707602339,1.3228195574460582
S3,1.5,1.0,149,3100149,1,0,10,460,0.13715455475946775,1.347699602371586
S3,1.5,1.0,150,3100150,1,0,11,446,0.14172447968285432,1.3438588646758605
S3,1.5,1.0,151,3100151,1,0,11,427,0.1436950146627566,1.3267700297160239
S3,1.5,1.0,152,3100152,1,0,11,428,0.14699570815450644,1.3682168906858831
S3,1.5,1.0,153,3100153,1,0,11,434,0.1420996818663839,1.3282153476853138
S3,1.5,1.0,154,3100154,1,0,11,453,0.1483402489626556,1.3598888259254753
S3,1.5,1.0,155,3100155,1,0,10,438,0.13196480938416422,1.330631909959837
S3,1.5,1.0,156,3100156,1,0,10,445,0.14564102564102563,1.378824515521627
S3,1.5,1.0,157,3100157,1,0,10,437,0.14984059511158343,1.3504322004295506
S3,1.5,1.0,158,3100158,1,0,10,427,0.13668341708542714,1.3412930258066513
S3,1.5,1.0,159,3100159,1,0,11,450,0.14167528438469493,1.340768090091689
S3,1.5,1.0,160,3100160,1,0,10,430,0.14870259481037923,1.3367852600814873
S3,1.5,1.0,161,3100161,1,0,10,433,0.14227226202661208,1.3372197625948619
S3,1.5,1.0,162,3100162,1,0,10,424,0.12524271844660195,1.3260614541410924
S3,1.5,1.0,163,3100163,1,0,10,418,0.14052953156822812,1.3321968422318793
S3,1.5,1.0,164,3100164,1,0,10,434,0.1564844587352626,1.371431915972934
S3,1.5,1.0,165,3100165,1,0,10,435,0.11663479923518165,1.3231185750328174
S3,1.5,1.0,166,3100166,1,0,11,442,0.14359504132231404,1.3394215311614683
S3,1.5,1.0,167,3100167,1,0,11,437,0.13584117032392895,1.3691611308602822
S3,1.5,1.0,168,3100168,1,0,11,440,0.12206572769953052,1.3337654482517478
S3,1.5,1.0,169,3100169,1,0,10,432,0.14764397905759163,1.337952565003951
S3,1.5,1.0,170,3100170,1,0,10,426,0.13663967611336034,1.3291562569038506
S3,1.5,1.0,171,3100171,1,0,11,439,0.14540059347181009,1.3337964826623239
S3,1.5,1.0,172,3100172,1,0,10,441,0.13096446700507614,1.3483996088337864
S3,1.5,1.0,173,3100173,1,0,11,441,0.1497536945812808,1.3214098449108385
S3,1.5,1.0,174,3100174,1,0,11,440,0.13333333333333333,1.3300077415982559
S3,1.5,1.0,175,3100175,1,0,10,416,0.12622309197651663,1.3049225048765858
S3,1.5,1.0,176,3100176,1,0,12,441,0.12638376383763839,1.310066485040721
S3,1.5,1.0,177,3100177,1,0,10,438,0.14397649363369247,1.3108672693897172
S3,1.5,1.0,178,3100178,1,0,10,443,0.13147410358565736,1.319784920137112
S3,1.5,1.0,179,3100179,1,0,10,434,0.15191146881287726,1.347510187621432
S3,1.5,1.0,180,3100180,1,0,10,427,0.14242424242424243,1.333171801633148
S3,1.5,1.0,181,3100181,1,0,11,429,0.13010446343779677,1.3278701245579925
S3,1.5,1.0,182,3100182,1,0,10,426,0.1262135922330097,1.3096964186097027
S3,1.5,1.0,183,3100183,1,0,10,425,0.12658227848101267,1.3181255167227386
S3,1.5,1.0,184,3100184,1,0,10,436,0.12332695984703633,1.3222349177637869
S3,1.5,1.0,185,3100185,1,0,10,443,0.13858424725822532,1.3277904362383293
S3,1.5,1.0,186,3100186,1,0,10,429,0.13216715257531583,1.3160846928249614
S3,1.5,1.0,187,3100187,1,0,10,434,0.13119533527696792,1.3512786721116223
S3,1.5,1.0,188,3100188,1,0,10,456,0.1365902293120638,1.341568407200707
S3,1.5,1.0,189,3100189,1,0,11,431,0.13214990138067062,1.3258182271409378
S3,1.5,1.0,190,3100190,1,0,10,428,0.14026717557251908,1.3336090706233261
S3,1.5,1.0,191,3100191,1,0,11,456,0.14736842105263157,1.371908036646008
S3,1.5,1.0,192,3100192,1,0,10,423,0.14155712841253792,1.3316227761764245
S3,1.5,1.0,193,3100193,1,0,11,440,0.13214620431115276,1.3286592127240802
S3,1.5,1.0,194,3100194,1,0,11,449,0.13667649950835792,1.3276904719382412
S3,1.5,1.0,195,3100195,1,0,10,444,0.1532994923857868,1.3514132374774286
S3,1.5,1.0,196,3100196,1,0,11,444,0.1377601585728444,1.3245275480305538
S3,1.5,1.0,197,3100197,1,0,10,424,0.14358452138492872,1.363671775520859
S3,1.5,1.0,198,3100198,1,0,11,456,0.13604766633565044,1.3410754984894762
S3,1.5,1.0,199,3100199,1,0,11,445,0.14187192118226602,1.3389331534408286
S3,1.5,1.0,200,3100200,1,0,11,425,0.15119916579770595,1.351805703851067
S3,1.5,1.0,201,3100201,1,0,11,441,0.13122605363984674,1.353127033251208
S3,1.5,1.0,202,3100202,1,0,11,429,0.14202898550724638,1.3289284101500582
S3,1.5,1.0,203,3100203,1,0,11,437,0.13685239491691104,1.3335263347828512
S3,1.5,1.0,204,3100204,1,0,10,430,0.13022813688212928,1.3162747068174343
S3,1.5,1.0,205,3100205,1,0,11,445,0.1522198731501057,1.3643857932798447
S3,1.5,1.0,206,3100206,1,0,11,439,0.12778315585672798,1.317736705910831
S3,1.5,1.0,207,3100207,1,0,11,438,0.13993871297242083,1.3472766868549149
S3,1.5,1.0,208,3100208,1,0,10,457,0.146524064171123,1.3735452487587907
S3,1.5,1.0,209,3100209,1,0,10,447,0.11857707509881422,1.3290990969124667
S3,1.5,1.0,210,3100210,1,0,12,438,0.12968299711815562,1.3311039453986704
S3,1.5,1.0,211,3100211,1,0,11,432,0.14314314314314314,1.3531595276185913
S3,1.5,1.0,212,3100212,1,0,11,426,0.12452830188679245,1.2907488240435754
S3,1.5,1.0,213,3100213,1,0,10,448,0.12476722532588454,1.3326349008768619
S3,1.5,1.0,214,3100214,1,0,10,429,0.14972067039106146,1.3608427653438595
S3,1.5,1.0,215,3100215,1,0,11,455,0.13609467455621302,1.3430040276450643
S3,1.5,1.0,216,3100216,1,0,11,454,0.13617463617463618,1.3556761158942785
S3,1.5,1.0,217,3100217,1,0,10,442,0.13226452905811623,1.32959509241305
S3,1.5,1.0,218,3100218,1,0,10,437,0.14871794871794872,1.3229548944186693
S3,1.5,1.0,219,3100219,1,0,10,428,0.13747454175152748,1.3315086349433387
S3,1.5,1.0,220,3100220,1,0,10,431,0.14153846153846153,1.3489469483281173
S3,1.5,1.0,221,3100221,1,0,10,441,0.13803680981595093,1.3204863697114293
S3,1.5,1.0,222,3100222,1,0,10,443,0.15228426395939088,1.3491719267571196
S3,1.5,1.0,223,3100223,1,0,11,427,0.1341222879684418,1.3343327816105595
S3,1.5,1.0,224,3100224,1,0,10,440,0.1425661914460285,1.3409499785479075
S3,1.5,1.0,225,3100225,1,0,11,435,0.13170731707317074,1.3264154299275823
S3,1.5,1.0,226,3100226,1,0,10,421,0.12801678908709338,1.3321109019545654
S3,1.5,1.0,227,3100227,1,0,11,455,0.12909260991580918,1.3192790205347047
S3,1.5,1.0,228,3100228,1,0,10,436,0.12379110251450677,1.3098360540342795
S3,1.5,1.0,229,3100229,1,0,10,446,0.1389452332657201,1.354439234360117
S3,1.5,1.0,230,3100230,1,0,10,417,0.13986013986013987,1.342275189834403
S3,1.5,1.0,231,3100231,1,0,11,427,0.13416988416988418,1.3079463807373584
S3,1.5,1.0,232,3100232,1,0,10,423,0.1412133891213389,1.337999646572799
S3,1.5,1.0,233,3100233,1,0,10,411,0.13247011952191234,1.3012873666802967
S3,1.5,1.0,234,3100234,1,0,10,433,0.13993871297242083,1.3296331977022264
S3,1.5,1.0,235,3100235,1,0,10,425,0.13078470824949698,1.308215971262602
S3,1.5,1.0,236,3100236,1,0,10,431,0.139186295503212,1.3572791782145792
S3,1.5,1.0,237,3100237,1,0,11,421,0.14105058365758755,1.3054757195161193
S3,1.5,1.0,238,3100238,1,0,11,436,0.12560386473429952,1.3416862919814612
S3,1.5,1.0,239,3100239,1,0,11,448,0.1460446247464503,1.3616102943435338
S3,1.5,1.0,240,3100240,1,0,10,430,0.14285714285714285,1.349299807285545
S3,1.5,1.0,241,3100241,1,0,10,441,0.13786213786213786,1.334768907983012
S3,1.5,1.0,242,3100242,1,0,11,446,0.12744186046511627,1.3315515637335387
S3,1.5,1.0,243,3100243,1,0,10,440,0.14300518134715026,1.330982306651764
S3,1.5,1.0,244,3100244,1,0,10,453,0.14187866927592954,1.3359116498023986
S3,1.5,1.0,245,3100245,1,0,12,430,0.14383561643835616,1.3533512589801322
S3,1.5,1.0,246,3100246,1,0,10,447,0.14126016260162602,1.3604486526134447
S3,1.5,1.0,247,3100247,1,0,10,415,0.12021857923497267,1.3159388293793925
S3,1.5,1.0,248,3100248,1,0,11,425,0.12606635071090047,1.3072180824317008
S3,1.5,1.0,249,3100249,1,0,10,439,0.15434083601286175,1.3470514039410335
S3,1.5,1.0,250,3100250,1,0,10,410,0.11382113821138211,1.3138229007814266
S3,1.5,1.0,251,3100251,1,0,11,443,0.13212927756653992,1.3183993758552761
S3,1.5,1.0,252,3100252,1,0,10,436,0.13649564375605033,1.3423871079123921
S3,1.5,1.0,253,3100253,1,0,10,432,0.13043478260869565,1.3273523108114575
S3,1.5,1.0,254,3100254,1,0,11,437,0.13198458574181118,1.3198789095681331
S3,1.5,1.0,255,3100255,1,0,10,420,0.12753036437246965,1.3316236108439896
S3,1.5,1.0,256,3100256,1,0,11,439,0.12371134020618557,1.3311082846056281
S3,1.5,1.0,257,3100257,1,0,11,428,0.155005382131324,1.3468701585675116
S3,1.5,1.0,258,3100258,1,0,10,432,0.13039014373716631,1.3519414298310306
S3,1.5,1.0,259,3100259,1,0,11,447,0.11819887429643527,1.3271536542458469
S3,1.5,1.0,260,3100260,1,0,10,445,0.16474291710388247,1.3782520904552569
S3,1.5,1.0,261,3100261,1,0,10,423,0.12828282828282828,1.3349056643068804
S3,1.5,1.0,262,3100262,1,0,10,447,0.15026455026455027,1.3438778152392976
S3,1.5,1.0,263,3100263,1,0,10,418,0.13394683026584867,1.3299616755873602
S3,1.5,1.0,264,3100264,1,0,10,433,0.13194444444444445,1.3330268156592437
S3,1.5,1.0,265,3100265,1,0,11,437,0.13894324853228962,1.3324614580207872
S3,1.5,1.0,266,3100266,1,0,11,435,0.12680115273775217,1.3221462647108189
S3,1.5,1.0,267,3100267,1,0,12,440,0.1328125,1.336581299636542
S3,1.5,1.0,268,3100268,1,0,10,417,0.1302475780409042,1.3388081005932781
S3,1.5,1.0,269,3100269,1,0,10,448,0.14242424242424243,1.3704849190857193
S3,1.5,1.0,270,3100270,1,0,11,447,0.1383084577114428,1.3359721960415107
S3,1.5,1.0,271,3100271,1,0,11,431,0.12227488151658768,1.301444746107332
S3,1.5,1.0,272,3100272,1,0,10,420,0.1442687747035573,1.3353906463087264
S3,1.5,1.0,273,3100273,1,0,10,428,0.14641744548286603,1.3300155625228411
S3,1.5,1.0,274,3100274,1,0,10,430,0.1365902293120638,1.3217200466778645
S3,1.5,1.0,275,3100275,1,0,10,421,0.13829787234042554,1.3452352841126698
S3,1.5,1.0,276,3100276,1,0,10,432,0.13484251968503938,1.3222041155100042
S3,1.5,1.0,277,3100277,1,0,10,420,0.1182170542635659,1.3143927196905787
S3,1.5,1.0,278,3100278,1,0,11,438,0.13702623906705538,1.3305681327094265
S3,1.5,1.0,279,3100279,1,0,10,455,0.14681724845995894,1.3356800217570426
S3,1.5,1.0,280,3100280,1,0,11,451,0.14212678936605316,1.3419889340407916
S3,1.5,1.0,281,3100281,1,0,10,432,0.13872832369942195,1.3396097894424654
S3,1.5,1.0,282,3100282,1,0,11,442,0.1276207839562443,1.3153893676539172
S3,1.5,1.0,283,3100283,1,0,12,453,0.13506012950971322,1.3266527804092652
S3,1.5,1.0,284,3100284,1,0,10,432,0.1310483870967742,1.3282770355985083
S3,1.5,1.0,285,3100285,1,0,11,448,0.14519427402862986,1.3527529180037767
S3,1.5,1.0,286,3100286,1,0,10,439,0.13496932515337423,1.3216772764741522
S3,1.5,1.0,287,3100287,1,0,10,443,0.13114754098360656,1.3167354379814444
S3,1.5,1.0,288,3100288,1,0,10,425,0.14649033570701933,1.335390896642234
S3,1.5,1.0,289,3100289,1,0,12,467,0.15472481827622014,1.369034184401688
S3,1.5,1.0,290,3100290,1,0,11,443,0.13295346628679963,1.3228565445844451
S3,1.5,1.0,291,3100291,1,0,11,430,0.1417624521072797,1.3174972072816864
S3,1.5,1.0,292,3100292,1,0,11,437,0.1571279916753382,1.3505647216812129
S3,1.5,1.0,293,3100293,1,0,12,430,0.12658227848101267,1.322134917867465
S3,1.5,1.0,294,3100294,1,0,10,456,0.12848605577689243,1.3253009183712003
S3,1.5,1.0,295,3100295,1,0,11,427,0.1395572666025024,1.3466585009925254
S3,1.5,1.0,296,3100296,1,0,10,421,0.12387612387612387,1.3171442567375766
S3,1.5,1.0,297,3100297,1,0,11,440,0.12583412774070543,1.3234131138353613
S3,1.5,1.0,298,3100298,1,0,11,425,0.13765182186234817,1.3346980386222447
S3,1.5,1.0,299,3100299,1,0,11,441,0.1288404360753221,1.3372842761955914
S3,2.0,0.0,0,3100000,0,28,2000,0,0.9244053324039383,2.916660303291057
S3,2.0,0.0,1,3100001,0,28,2000,0,0.9255204344496275,2.9131699362441683
S3,2.0,0.0,2,3100002,0,33,2000,0,0.9089809811005285,2.9004778002607594
S3,2.0,0.0,3,3100003,0,31,2000,0,0.9167720918464166,2.907995346649492
S3,2.0,0.0,4,3100004,0,32,2000,0,0.9128715613268509,2.910164014591371
S3,2.0,0.0,5,3100005,0,30,2000,0,0.9191831804381182,2.9082829124763876
