in_0,in_1,in_2,in_3,in_4,in_5,in_6,in_7,in_8,in_9,move_target,repro_target,episode_id,agent_id
2.562657931557106,3.9046401755267564,4.299011266036033,4.138086387295662,1.0,0.0,0.0,0.0,1.1576540320994315,7.552516397320833,2,1,0,17
1.514209012828828,0.0,1.1587745139589423,2.841157311563598,1.0,1.0,1.0,0.0,1.4720112660360334,4.816006558928333,3,0,0,17
1.6334813661510488,1.2506401755267564,2.6082125778217,2.6556309143928534,1.0,1.0,0.0,0.0,0.014157311563598007,5.647805247142666,3,0,0,17
3.661901769296545,2.463738048534898,1.3167183609921314,3.355019095088349,0.0,0.0,0.0,0.0,0.0,6.141875112106987,0,0,0,17
0.9346049639739218,1.4013750224213974,3.7295683642911728,4.246584256521053,0.0,0.0,0.0,0.0,0.834901769296545,6.7085000896855895,3,0,0,17
2.9816124449737442,3.7010190950883493,2.349601787233663,0.0,0.0,0.0,0.0,1.0,1.4195842565210528,7.1618000717484716,1,1,0,17
0.024944270870747243,1.9878563195517538,1.7473750224213975,4.052845406403782,1.0,0.0,0.0,0.0,0.8740190950883493,4.659720028699389,3,0,0,17
0.0,0.0,1.9789631008282271,0.0,1.0,1.0,0.0,1.0,1.2258454064037823,5.522776022959511,2,0,0,17
0.0,0.0,0.0,2.5034006109956843,1.0,1.0,1.0,0.0,0.0,5.365183919195836,3,0,0,17
0.0,0.0,1.2589196384101002,0.0,1.0,1.0,0.0,1.0,0.0,4.333183919195836,2,0,0,17
0.0,0.0,0.346,1.0396367838391671,1.0,1.0,0.0,0.0,0.0,3.693466773766769,3,1,0,17
0.0,0.0,0.9116933547533539,0.93117263277289,0.0,1.0,0.0,0.0,0.0,1.4850234933458746,3,0,0,17
0.173,0.26207734190134147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.45302349334587455,1,0,0,17
3.615218886855664,3.0658319070277713,6.2675798527709565,4.723361807743439,0.0,0.0,0.0,0.0,5.0,4.708520721831492,4,0,0,26
3.788218886855664,3.2388319070277714,6.440579852770957,4.896361807743439,0.0,0.0,0.0,0.0,2.173,6.503520721831492,2,0,0,26
6.511376495739534,3.8205376111904457,-1.0,3.6467041443662986,0.0,0.0,1.0,0.0,3.6135798527709566,6.997816577465194,0,0,0,26
4.005569117544031,5.186143168263996,-1.0,0.0,0.0,0.0,1.0,1.0,3.684376495739534,7.393253261972156,4,0,0,26
1.178569117544031,5.359143168263996,-1.0,0.0,1.0,0.0,1.0,1.0,0.8573764957395342,9.188253261972156,1,0,0,26
2.868027148133965,1.3395376111904458,-1.0,0.0,0.0,1.0,1.0,1.0,2.532143168263996,9.145602609577725,4,0,0,26
0.04102714813396524,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.645745777841721,4,0,0,26
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.613745777841721,4,0,0,26
0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.581745777841721,4,0,0,26
0.173,0.173,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.549745777841721,4,0,0,26
0.346,0.346,-1.0,0.173,0.0,0.0,1.0,0.0,0.0,6.517745777841721,4,0,0,26
0.5189999999999999,0.5189999999999999,-1.0,0.346,0.0,0.0,1.0,0.0,0.0,5.485745777841721,4,0,0,26
0.692,0.692,-1.0,0.5189999999999999,0.0,0.0,1.0,0.0,0.0,4.453745777841721,4,0,0,26
0.865,0.865,-1.0,0.692,0.0,0.0,1.0,0.0,0.0,3.4217457778417213,1,0,0,26
0.8573491555683443,0.865,-1.0,0.865,0.0,0.0,1.0,0.0,0.0,2.5703966222733774,3,0,0,26
1.038,1.211,0.6870793244546756,1.3840000000000001,0.0,0.0,0.0,0.0,0.0,1.889317297818702,3,0,0,26
1.3840000000000001,1.5570000000000002,0.5508634595637405,1.7300000000000002,0.0,0.0,0.0,0.0,0.0,1.8634538382549617,3,0,0,26
1.8124847264959623,2.0092792013023484,0.5456907676509923,1.7300000000000002,0.0,0.0,0.0,0.0,0.0,2.1887630706039696,1,0,0,26
0.610752614120794,2.076,1.9030000000000002,1.9030000000000002,0.0,0.0,0.0,0.0,0.0,2.728289657785524,1,0,0,26
0.7186579315571049,2.422,2.076,2.249,0.0,0.0,0.0,0.0,0.0,3.2266317262284194,1,0,0,26
0.8183263452456839,2.249,2.422,2.249,0.0,0.0,0.0,0.0,0.0,3.9713053809827357,2,0,0,26
2.422,2.422,2.422,0.9672610761965472,0.0,0.0,0.0,0.0,0.0,4.567044304786188,1,0,0,26
1.0864088609572378,2.595,2.9180377688405312,2.595,0.0,0.0,0.0,0.0,0.0,5.043635443828951,2,0,0,26
2.7680000000000002,2.7680000000000002,2.9410000000000003,1.1817270887657902,0.0,0.0,0.0,0.0,0.09103776884053127,5.829908355063161,2,0,0,26
2.595,3.1140000000000003,-1.0,1.4300194398531636,0.0,0.0,1.0,0.0,0.11400000000000032,6.458926684050528,1,0,0,26
1.5787853368101061,2.9410000000000003,-1.0,3.1140000000000003,0.0,0.0,1.0,0.0,0.28700000000000037,6.962141347240422,3,0,0,26
1.7760194398531637,3.1140000000000003,1.852428269448085,3.2870000000000004,0.0,0.0,0.0,0.0,0.28700000000000037,7.364713077792338,3,0,0,26
1.8737270887657904,3.6330000000000005,1.9329426155584681,3.4600000000000004,0.0,0.0,0.0,0.0,0.4600000000000004,7.68677046223387,1,0,0,26
2.1703540924467744,-1.0,3.4600000000000004,3.6330000000000005,0.0,1.0,0.0,0.0,0.8060000000000005,7.9444163697870955,3,0,0,26
3.8060000000000005,-1.0,2.5678832739574196,3.9790000000000005,0.0,1.0,0.0,0.0,0.8060000000000005,8.150533095829676,3,0,0,26
3.8060000000000005,-1.0,2.609106619165936,3.8060000000000005,0.0,1.0,0.0,0.0,1.1520000000000001,8.315426476663742,3,0,0,26
2.2095443037626743,-1.0,2.9880852953327484,3.9790000000000005,0.0,1.0,0.0,0.0,0.9790000000000005,8.447341181330994,3,0,0,26
2.3462027491580715,-1.0,2.8414682362661994,4.150108752616428,0.0,1.0,0.0,0.0,1.1520000000000001,8.552872945064795,3,0,0,26
2.411037974629179,-1.0,3.0355745890129593,4.013287002093143,0.0,1.0,0.0,0.0,1.3231087526164282,8.637298356051836,3,0,0,26
2.249547468286473,-1.0,3.2235684238267956,3.9790000000000005,0.0,1.0,0.0,0.0,1.1862870020931426,8.70483868484147,3,0,0,26
3.077225846547045,-1.0,3.1002547390614366,3.1048146203615437,0.0,1.0,0.0,0.0,1.1520000000000001,8.758870947873175,4,0,0,26
3.250225846547045,-1.0,3.2732547390614366,3.2778146203615437,0.0,1.0,0.0,0.0,0.0,8.878870947873175,3,0,0,26
3.435487523797933,-1.0,1.948774189574635,3.4470182754519296,0.0,1.0,0.0,0.0,0.45081462036154374,8.89809675829854,3,0,0,26
3.9790000000000005,-1.0,2.4034339720212516,3.701772844314912,0.0,1.0,0.0,0.0,0.6200182754519297,8.913477406638831,0,0,0,26
4.665340384703504,2.575713756779696,3.7814875237979333,4.290268923105121,0.0,0.0,0.0,0.0,1.1520000000000001,8.925781925311064,0,0,0,26
5.363,3.110156385062213,3.453425434794694,4.184566055393639,0.0,0.0,0.0,0.0,1.8383403847035042,8.93562554024885,0,0,0,26
3.5870446542283965,3.7984654927532744,3.6373092180556004,4.2138528443149115,0.0,0.0,0.0,0.0,2.5360000000000005,8.94350043219908,4,0,0,26
3.7600446542283965,3.9714654927532744,3.8103092180556004,4.3868528443149115,0.0,0.0,0.0,0.0,0.0,10.447500432199082,3,0,0,26
5.7090000000000005,4.703566055393639,2.2625000864398164,4.51408227545193,0.0,0.0,0.0,0.0,1.5598528443149116,10.153000345759265,0,0,0,26
5.882000000000001,3.763452913466765,4.106044654228397,6.228000000000001,0.0,0.0,0.0,0.0,2.8820000000000006,9.917400276607411,3,0,0,26
6.228000000000001,4.86008227545193,5.038480055321483,4.759572656289235,0.0,0.0,0.0,0.0,3.4010000000000007,9.728920221285929,0,0,0,26
3.4010000000000007,5.03308227545193,5.211480055321483,4.932572656289235,1.0,0.0,0.0,0.0,0.5740000000000007,11.523920221285929,2,0,0,26
0.0,4.282452913466765,0.0,3.0517840442571864,1.0,0.0,1.0,0.0,2.3844800553214833,11.014136177028742,4,0,0,26
0.5160718436293034,4.455452913466765,0.7960638574294663,3.2247840442571865,0.0,0.0,0.0,0.0,0.0,12.366616232350225,1,0,0,26
2.646323246470045,5.74156605539364,1.1579511723833895,5.55208227545193,0.0,0.0,0.0,0.0,1.6284529134667647,11.68829298588018,1,0,0,26
2.819323246470045,2.9145660553936397,1.3309511723833896,2.72508227545193,0.0,1.0,0.0,1.0,0.0,12.284745899346944,0,0,0,26
1.0350718436293034,2.629949179869389,1.3150638574294664,1.6212229043610975,0.0,0.0,0.0,0.0,0.0,11.615119965947601,1,0,0,26
2.4960239931895205,1.8145347503975264,1.6769511723833896,3.7810578194934945,0.0,0.0,0.0,0.0,0.0,10.890045152627469,3,0,0,26
2.6690239931895205,1.9875347503975265,1.8499511723833897,0.9540578194934946,0.0,0.0,0.0,1.0,0.0,9.858045152627469,0,0,0,26
0.0,2.1446090305254937,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.523460115291495,1,0,0,26
2.077692023058299,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.73137712275869,0,0,0,26
0.346,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.030793721265251,4,0,0,26
0.5189999999999999,0.0,0.0,0.173,0.0,1.0,0.0,0.0,0.0,6.998793721265251,4,0,0,26
0.692,0.0,0.173,0.346,0.0,0.0,0.0,0.0,0.0,5.966793721265251,4,0,0,26
0.865,0.173,0.346,0.0,0.0,0.0,0.0,1.0,0.0,4.934793721265251,4,0,0,26
1.038,0.346,0.5189999999999999,0.277625237039954,0.0,0.0,0.0,0.0,0.0,3.902793721265251,0,0,0,26
0.346,0.9535587442530502,0.7073529691315514,0.173,0.0,0.0,0.0,0.0,0.0,3.128234977012201,1,0,0,26
0.7986469954024402,0.692,0.865,0.623625237039954,0.0,0.0,0.0,0.0,0.0,2.424146725862811,2,0,0,26
1.0533529691315515,0.865,1.038,0.6578293451725623,0.0,0.0,0.0,0.0,0.0,1.7723173806902488,0,0,0,26
1.038,0.5274634761380498,1.211,1.1446469954024403,0.0,0.0,0.0,0.0,0.0,1.4392068736837504,2,0,0,26
2.2221111663460498,1.3840000000000001,1.03613268858169,0.4608413747367501,0.0,0.0,0.0,0.0,0.0,1.3303654989470004,0,0,0,26
1.705854268761245,0.43907309978940007,1.211,1.3840000000000001,0.0,0.0,0.0,0.0,0.0,2.25440356550365,0,0,0,26
1.2139320339820794,0.62388071310073,1.3840000000000001,1.6621732579400683,0.0,0.0,0.0,0.0,0.0,2.477377121164165,3,0,0,26
1.2627748408333626,1.7300000000000002,0.668475424232833,1.6815364763109066,0.0,0.0,0.0,0.0,0.0,2.6120749548714004,1,0,0,26
0.6954149909742802,1.15284137473675,0.9698807131007301,1.7300000000000002,0.0,0.0,0.0,0.0,0.0,2.787659963897121,3,0,0,26
2.0275364763109067,2.1826469954024406,0.7305319927794243,2.296863745253081,0.0,0.0,0.0,0.0,0.0,2.9281279711176973,3,0,0,26
1.9030000000000002,1.9030000000000002,0.7586255942235394,2.249,0.0,0.0,0.0,0.0,0.0,3.607366122147239,3,0,0,26
2.595,2.6450032884839163,0.8944732244294478,-1.0,0.0,0.0,0.0,1.0,0.0,4.1028928977177905,1,0,0,26
0.9935785795435581,2.422,2.249,-1.0,0.0,0.0,0.0,1.0,0.0,4.895317606658148,1,0,0,26
1.1520635213316297,2.7680000000000002,2.6996252370399545,-1.0,0.0,0.0,0.0,1.0,0.0,5.306254085326518,1,0,0,26
1.2342508170653037,2.5931608442827923,1.1558736107416172,-1.0,0.0,0.0,0.0,1.0,0.0,5.981003268261215,1,0,0,26
1.3692006536522432,2.326554548783815,1.2812716268520359,-1.0,0.0,0.0,0.0,1.0,0.0,6.345963458891765,1,0,0,26
1.4421926917783532,2.249,1.4703395335650449,-1.0,0.0,0.0,0.0,1.0,0.0,6.371325315897227,1,0,0,26
1.4472650631794455,-1.0,1.8622583325280269,-1.0,0.0,1.0,0.0,1.0,0.0,6.314060252717782,2,0,0,26
1.816339533565045,-1.0,2.1965729156600333,1.4358120505435565,0.0,1.0,0.0,0.0,0.0,5.881506534702252,2,0,0,26
2.7903314701704938,-1.0,2.249,1.3493013069404505,0.0,1.0,0.0,0.0,0.0,5.869778143421835,0,0,0,26
2.153599110874635,1.346955628684367,2.8367903614376044,2.162339533565045,0.0,0.0,0.0,0.0,0.0,6.454153984907961,2,0,0,26
2.3122792886997083,2.595,3.9790000000000005,1.4638307969815925,0.0,0.0,0.0,0.0,0.009790361437604478,6.958323187926369,2,0,0,26
2.599623430959767,1.1520000000000001,2.8700702780115437,1.5744549990228784,0.0,1.0,0.0,0.0,1.1520000000000001,7.361658550341095,4,0,0,26
0.0,2.960044977927388,3.0430702780115437,1.7474549990228785,1.0,0.0,0.0,0.0,0.0,7.481658550341095,2,0,0,26
0.0,1.9330922047511447,3.470235668212743,1.669331710068219,1.0,0.0,0.0,0.0,0.21607027801154377,7.780326840272876,2,0,0,26
1.1212122142614436,2.106092204751145,0.6432356682127431,1.842331710068219,0.0,0.0,1.0,0.0,0.0,6.9643971182844195,1,0,0,26
1.565879423656884,-1.0,2.4731533848023006,3.479044977927388,0.0,1.0,0.0,0.0,0.0,6.64560989937868,3,0,0,26
2.188331710068219,-1.0,1.5021219798757361,3.6330000000000005,0.0,1.0,0.0,0.0,0.652044977927388,7.111487919502944,3,0,0,26
2.6124549990228787,-1.0,2.2473425618279768,2.730955628684367,0.0,1.0,0.0,0.0,0.8060000000000005,7.484190335602356,3,0,0,26
2.847830796981593,-1.0,2.475838067120472,3.079301306940451,0.0,1.0,0.0,0.0,0.0,7.686307897166252,3,0,0,26
3.020830796981593,-1.0,2.648838067120472,0.25230130694045094,0.0,1.0,0.0,1.0,0.0,6.654307897166252,0,0,0,26
2.14873098913029,1.5038615794332504,3.131454999022879,2.4290823495089446,0.0,0.0,0.0,0.0,0.1938307969815929,7.118446317733001,2,0,0,26
2.318867024695305,2.994838067120472,3.0533317100682194,1.7905200605281932,0.0,0.0,0.0,0.0,0.30445499902287887,7.489757054186401,2,0,0,26
2.5146183059481975,3.112342561827977,2.7768794236568843,1.9754064098601591,0.0,0.0,0.0,0.0,0.2263317100682194,7.786805643349121,1,0,0,26
1.9566928387380438,-1.0,2.7131219798757362,3.340838067120472,0.0,1.0,0.0,0.0,0.285342561827977,8.024444514679296,3,0,0,26
2.3214064098601592,-1.0,2.0632314647638363,2.1958615794332506,0.0,1.0,0.0,0.0,0.5138380671204721,8.214555611743435,4,0,0,26
2.4944064098601593,-1.0,2.2362314647638364,2.3688615794332506,0.0,1.0,0.0,0.0,0.0,7.696393678863908,0,0,0,26
3.183867024695305,1.7122787357727818,2.475692838738044,2.6555200605281932,0.0,0.0,0.0,0.0,0.0,7.619521352951285,0,0,0,26
3.7730279173884083,1.696904270590257,3.3796183059481977,3.3597309891302904,0.0,0.0,0.0,0.0,0.3568670246953052,7.890617082361028,0,0,0,26
0.9460279173884083,1.869904270590257,3.5526183059481977,3.5327309891302905,1.0,0.0,0.0,0.0,0.0,7.215484107056334,2,0,0,26
4.847681314810459,2.994692838738044,3.716212214261444,1.6160968214112668,0.0,0.0,0.0,0.0,0.7256183059481978,7.567387285645067,0,0,0,26
2.3888389958142513,2.412095763077211,4.015553199315993,2.937607784523219,1.0,0.0,0.0,0.0,2.020681314810459,7.848909828516053,2,0,0,26
4.380502300925891,4.062212214261444,4.392773154507085,3.76346328051367,0.0,0.0,0.0,0.0,1.1885531993159928,8.074127862812842,2,0,0,26
1.5535023009258913,4.235212214261444,1.5657731545070854,3.93646328051367,1.0,0.0,1.0,0.0,0.0,8.230681062128834,1,0,0,26
1.819136212425767,4.679879423656884,3.053836228055763,2.931095763077211,0.0,0.0,0.0,0.0,1.408212214261444,8.379544849703066,1,0,0,26
3.2571211842020573,4.616121979875737,3.892416618987979,3.8596928387380443,0.0,0.0,0.0,0.0,1.8528794236568844,8.498635879762453,1,0,0,26
3.7256065996093755,-1.0,4.153015722463431,3.966231464763837,0.0,1.0,0.0,0.0,1.7891219798757367,8.593908703809962,2,0,0,26
4.238416618987979,-1.0,4.445667918627549,3.6809037206377293,0.0,1.0,0.0,0.0,1.3260157224634312,8.67012696304797,2,0,0,26
5.235759024013388,-1.0,4.594177205751514,3.2330411150730254,0.0,1.0,0.0,0.0,1.6186679186275494,8.731101570438376,0,0,0,26
5.248722713754696,3.5378882327152246,5.49159739300558,4.584416618987979,0.0,0.0,0.0,0.0,2.4087590240133885,8.779881256350702,2,0,0,26
5.187539262470754,4.940177205751514,5.674566417082534,4.337735275283529,0.0,0.0,0.0,0.0,2.6645973930055797,8.818905005080563,2,0,0,26
5.668204031005524,5.0609727604184505,4.901816689878659,4.601378394021692,0.0,0.0,0.0,0.0,2.8475664170825343,8.850124004064451,0,0,0,26
0.0,4.790591217895424,3.5841371571717655,2.533539262470754,1.0,0.0,1.0,1.0,2.8412040310055238,8.875099203251562,4,0,0,26
0.0,4.9635912178954245,0.7571371571717656,3.904928923516894,1.0,0.0,1.0,0.0,0.01420403100552381,10.670099203251562,1,0,0,26
2.321223871655836,5.579972760418451,4.260037045586751,3.438090122858604,0.0,0.0,0.0,0.0,2.1365912178954245,10.33107936260125,1,0,0,26
2.4942238716558363,2.7529727604184506,4.433037045586751,0.6110901228586041,0.0,1.0,0.0,1.0,0.0,11.435670580496673,2,0,0,26
0.0,4.415508266874074,1.606037045586751,0.0,1.0,0.0,1.0,1.0,0.0,10.403670580496673,1,0,0,26
2.2537341160993347,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.588508266874074,10.117936464397339,4,0,0,26
0.0,-1.0,0.68500536764926,0.0,1.0,1.0,0.0,1.0,0.0,10.674444731271413,4,0,0,26
0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.642444731271413,4,0,0,26
0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.610444731271413,4,0,0,26
0.0,-1.0,0.173,0.0,1.0,1.0,0.0,1.0,0.0,7.5784447312714125,4,0,0,26
0.0,-1.0,0.346,0.0,1.0,1.0,0.0,0.0,0.0,6.5464447312714125,4,0,0,26
0.0,-1.0,0.5189999999999999,0.173,1.0,1.0,0.0,0.0,0.0,5.514444731271412,4,0,0,26
0.0,-1.0,0.692,0.346,1.0,1.0,0.0,0.0,0.0,4.482444731271412,4,0,0,26
0.9298773426338975,-1.0,0.865,0.5189999999999999,0.0,1.0,0.0,0.0,0.0,3.4504447312714124,0,0,0,26
0.745101874107118,0.8630889462542826,1.1757553396753861,0.865,0.0,0.0,0.0,0.0,0.0,2.6582331276510276,2,0,0,26
1.2898128186908633,1.211,1.1017106810857404,0.7046466255302055,0.0,0.0,0.0,0.0,0.0,2.270341841796208,0,0,0,26
1.211,0.6270683683592416,1.3840000000000001,1.0911018741071181,0.0,0.0,0.0,0.0,0.0,2.07408629212783,2,0,0,26
1.81943325342597,1.4477106810857405,1.9221508849038396,0.587817258425566,0.0,0.0,0.0,0.0,0.0,2.0112690337022636,2,0,0,26
1.9373660576120988,1.3840000000000001,1.9030000000000002,0.5752538067404527,0.0,0.0,0.0,0.0,0.0,2.4991661118656503,0,0,0,26
2.076,0.6728332223731301,1.9030000000000002,0.0,0.0,0.0,0.0,1.0,0.0,2.9046989471046185,0,0,0,26
2.1406800704738247,0.7539397894209237,1.9030000000000002,0.9471272634117838,0.0,0.0,0.0,0.0,0.0,3.367759157683695,0,0,0,26
1.7300000000000002,0.8465518315367391,2.3326325096151534,2.076,0.0,0.0,0.0,0.0,0.0,3.802887396620781,2,0,0,26
2.09900656565347,2.249,2.595,0.9335774793241562,0.0,0.0,0.0,0.0,0.0,4.342942426911778,2,0,0,26
2.5790082070668374,2.9410000000000003,-1.0,1.0415884853823556,0.0,0.0,1.0,0.0,0.0,5.037353941529423,1,0,0,26
1.1804707883058847,3.2870000000000004,-1.0,2.595,0.0,0.0,1.0,0.0,0.11400000000000032,5.824883153223539,1,0,0,26
1.4519766306447082,3.4600000000000004,-1.0,2.9410000000000003,0.0,0.0,1.0,0.0,0.4600000000000004,6.454906522578831,1,0,0,26
1.9239813045157668,3.8060000000000005,-1.0,3.2870000000000004,0.0,0.0,1.0,0.0,0.6330000000000005,6.958925218063065,1,0,0,26
2.096981304515767,0.9790000000000005,-1.0,3.4600000000000004,0.0,1.0,1.0,0.0,0.0,6.559925218063066,3,0,0,26
3.4600000000000004,0.8060000000000005,1.4849850436126133,2.2298332223731303,0.0,1.0,0.0,0.0,0.6330000000000005,7.042940174450453,0,0,0,26
0.0,2.2145880348900913,2.442981304515767,2.310939789420924,1.0,0.0,0.0,0.0,0.6330000000000005,7.429352139560362,2,0,0,26
0.0,1.8309850436126134,-1.0,2.291870427912073,1.0,0.0,1.0,0.0,0.0,7.354463016164057,3,0,0,26
1.1433242547303681,2.5605880348900913,1.6438926032328114,2.656939789420924,0.0,0.0,0.0,0.0,0.0,7.1434408408433185,3,0,0,26
1.5991553184129603,0.0,1.6016881681686639,2.542588461414621,0.0,1.0,0.0,0.0,0.0,7.339692462095579,3,0,0,26
